ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-f5kvwu-2022_BoTC_26840_1,tender,tender,1,2024-12-04,2022_BoTC_26840_1,DPRD/BTC/15FC/UT/Udl-20/2022/9,DPRD/BTC/15FC/UT/Udl-20/2022/9,Works,Open Tender,Item Rate,Civil Works,,No,No,"49,01,470",05-Sep-2022 10:30 AM,180,No,Online,Not Admitted-Fee/PreQual/Technical,,1,28-Sep-2022 02:30 PM,assessment,Price Bid Opening Date,,"4,901,478.96",,Bodoland Territorial Council,2022-2023
ocds-f5kvwu-2022_BoTC_27148_1,tender,tender,1,2024-12-04,2022_BoTC_27148_1,DA/BTC/K/e-Tender/2022-23/05,"Supply of Strawberry Sapling under Private Sector Farm, SOPD, 2022-23",Goods,Open Tender,Supply,Crop Products,,No,No,"94,06,800",23-Sep-2022 10:00 AM,90,No,Online,,,1,13-Oct-2022 05:00 PM,assessment,Price Bid Opening Date,,"9,406,800",,Bodoland Territorial Council,2022-2023
ocds-f5kvwu-2022_BoTC_28565_1,tender,tender,1,2024-12-04,2022_BoTC_28565_1,DPRD/BTC/SOPD/Bak/11/22-23/28,Const of concrete paver road from Sanparia Library house to Bhakru Lahary house under SOPD 2022-23.,Works,Open Tender,Item Rate,Civil Works,,No,No,"44,65,482",31-Dec-2022 10:30 AM,180,No,Online,,,1,25-Jan-2023 02:30 PM,assessment,Price Bid Opening Date,,"4,465,488.01",,Bodoland Territorial Council,2022-2023
ocds-f5kvwu-2022_CD_25879_1,tender,tender,1,2024-12-04,2022_CD_25879_1,HF/ENGG-3531/21-22/62,Expression of Interest for Consultancy service,Services,Open Tender,EOI,Consultancy,,No,No,,08-Jun-2022 11:30 AM,180,No,Not Applicable,,,1,13-Jun-2022 04:00 PM,assessment,Price Bid Opening Date,,"884,944",,Cooperation Department,2022-2023
ocds-f5kvwu-2022_CD_26456_1,tender,tender,1,2024-12-04,2022_CD_26456_1,HF/ENGG-3351/20-21/116,Construction of Laboratory Building (Ground Floor) at Assam University Diphu Campus including furniture,Works,Open Tender,Item Wise,Civil Works,,No,No,"2,83,23,853",26-Jul-2022 02:00 PM,180,No,Online,,,1,05-Aug-2022 11:30 AM,assessment,Price Bid Opening Date,,"28,323,317",,Cooperation Department,2022-2023
ocds-f5kvwu-2022_CD_26458_1,tender,tender,1,2024-12-04,2022_CD_26458_1,HF/ENGG-3351/20-21/116,Construction of 100 Bedded Girls Hostel (G plus 2 Storeyed) at Assam University Diphu Campus including furniture,Works,Open Tender,Item Wise,Civil Works,,No,No,"7,92,44,261",26-Jul-2022 03:00 PM,180,No,Online,,,1,05-Aug-2022 11:30 AM,assessment,Price Bid Opening Date,,"79,242,815",,Cooperation Department,2022-2023
ocds-f5kvwu-2022_CD_26742_1,tender,tender,1,2024-12-04,2022_CD_26742_1,HF/ENGG-3531/21-22/116,Expression of Interest for Consultancy Service,Services,Open Tender,EOI,Consultancy,,No,No,,24-Aug-2022 05:30 PM,180,No,Not Applicable,Not Admitted-Fee/PreQual/Technical/Finance,,1,30-Aug-2022 12:00 PM,assessment,Price Bid Opening Date,,"443,517.36",,Cooperation Department,2022-2023
ocds-f5kvwu-2022_DEE_28097_1,tender,tender,1,2024-12-04,2022_DEE_28097_1,EE(Plan)/e-Office/185/2021/317,"Supply of Desktop, Laptop, Multi Function Printer and Line Interactive UPS",Goods,Open Tender,Item Wise,Miscellaneous Goods,,No,No,,08-Dec-2022 02:00 PM,365,No,Online,,,1,09-Jan-2023 02:00 PM,assessment,Price Bid Opening Date,,"1,323,783",,Elementary Education Department,2022-2023
ocds-f5kvwu-2022_DHTS_27955_1,tender,tender,1,2024-12-04,2022_DHTS_27955_1,DHTP 19/2022/287,ENGAGEMENT OF SERVICE PROVIDER for implementation of activities under the scheme SWANIRBHAR NAARI,Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,,29-Nov-2022 04:15 PM,365,No,Online,,,1,21-Dec-2022 03:00 PM,assessment,Price Bid Opening Date,,"500,000",,Department of Handloom Textile and Sericulture,2022-2023
ocds-f5kvwu-2022_DHTS_28381_1,tender,tender,1,2024-12-04,2022_DHTS_28381_1,"APART/S-OPIU/45/22/186/1215, dt20.12.22",Construction and establishment of Vermicompost Production Unit under World Bank Project APART,Works,Open Tender,Item Rate,Civil Works,,No,No,,22-Dec-2022 05:00 PM,90,No,Not Applicable,,,1,12-Jan-2023 02:30 PM,assessment,Price Bid Opening Date,,"1,156,000",,Department of Handloom Textile and Sericulture,2022-2023
ocds-f5kvwu-2022_DU_27250_1,tender,tender,1,2024-12-04,2022_DU_27250_1,DU/NIT-2022/File-V/146,"Supply, installation and commissioning of Major Equipments Inductively Coupled Plasma Emission Spectrometer and Fluorescent Spectrophotometer at Department of Chemistry, Dibrugarh University",Goods,Open Tender,Supply,Laboratory and scientific equipment,,Yes,No,,30-Sep-2022 04:30 PM,90,No,Online,,,1,25-Oct-2022 10:30 AM,assessment,Price Bid Opening Date,,"5,105,700",,Dibrugarh University,2022-2023
ocds-f5kvwu-2022_FCS_25775_1,tender,tender,1,2024-12-04,2022_FCS_25775_1,47/2017/ET DS/VOL-II/8-9 dated 10-05-2022,Handling and Transport Contractor and Fixation of Rate of food grains i.e. Rice under NFSA 2013 in respect of Golaghat District for the year 2022-23,Goods,Open Tender,Supply,Miscellaneous Goods,,No,No,,30-May-2022 02:00 PM,365,No,Online,,,1,21-Jun-2022 01:00 PM,assessment,Price Bid Opening Date,,"40,000,000",,Food Civil Supplies and Consumer Affairs Department,2022-2023
ocds-f5kvwu-2022_GMC_28546_105,tender,tender,1,2024-12-04,2022_GMC_28546_105,GER/CE/1806/2019/241 Dated-19/12/2022,Construction of road with sub drain 6 no ferry ghat to Nepali Patti,Works,Open Tender,Lump-sum,Civil Works,,No,No,"80,00,000",09-Nov-2023 01:00 PM,180,No,Online,,,1,30-Nov-2023 02:00 PM,assessment,Price Bid Opening Date,,"7,544,000",,Guwahati Municipal Corporation,2023-2024
ocds-f5kvwu-2022_GMC_28546_106,tender,tender,1,2024-12-04,2022_GMC_28546_106,GER/CE/1806/2019/241 Dated-19/12/2022,"Construction of Antara path, Kahilipara, Janakpur in W/No. 26",Works,Open Tender,Lump-sum,Civil Works,,No,No,"45,00,000",09-Nov-2023 02:00 PM,180,No,Online,,,1,30-Nov-2023 02:00 PM,assessment,Price Bid Opening Date,,"3,889,350",,Guwahati Municipal Corporation,2023-2024
ocds-f5kvwu-2022_GMDA_27108_1,tender,tender,1,2024-12-04,2022_GMDA_27108_1,GMDA/GEN/02/2022/32,"Consultancy Services For Feasibility Study, Master Plan, Development Plan of Integrated Satellite Township in the periphery of Guwahati Metropolitan Area in Assam, India",Services,Open Tender,Item Rate,Consultancy,,No,No,0.0,22-Sep-2022 10:45 AM,180,No,Online,,,1,19-Oct-2022 03:00 PM,assessment,Price Bid Opening Date,,"68,000,000",,Guwahati Metropolitan Development Authority,2022-2023
ocds-f5kvwu-2022_HFWD_27506_1,tender,tender,1,2024-12-04,2022_HFWD_27506_1,JMCH/2673/22/4664Dt.28/10/22,"SUPPLY AND INSTALLATION OF HIGH END ULTRASOUND COLOR DOPPLER SYSTEM IN THE DEPARTMENT OF RADIOLOGY AT JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT-ASSAM",Goods,Open Tender,Supply,Medical Equipments/Waste,,No,No,,29-Oct-2022 01:15 PM,365,No,Online,,,1,25-Nov-2022 01:00 PM,assessment,Price Bid Opening Date,,"5,182,800",,Health and Family Welfare Department,2022-2023
ocds-f5kvwu-2022_ICD_24030_1,tender,tender,1,2024-12-04,2022_ICD_24030_1,Elect/196/AB/2016/152,"To carryout Supply, Installation, Testing and Commissioning of 08 numbers of Anode Ground Bed along with 01 number of Anode Junction Box and 16 numbers of CP cable marker.",Works,Open Tender,Works,Electrical Works,,No,No,,13-Jan-2022 11:00 AM,180,No,Online,,,1,08-Feb-2022 02:30 PM,assessment,Price Bid Opening Date,,"7,353,760",,Industries and Commerce Department,2021-2022
ocds-f5kvwu-2022_ICD_24373_1,tender,tender,1,2024-12-04,2022_ICD_24373_1,AGCL/CNG/RB/CAS/2021/29/3,CNG CASCADE,Goods,Limited,Buy,Mechanical Engg Items,,No,No,,16-Feb-2022 05:30 PM,180,No,Both(Online/Offline),,,1,23-Feb-2022 03:00 PM,assessment,Price Bid Opening Date,,"14,760,000",,Industries and Commerce Department,2021-2022
ocds-f5kvwu-2022_ICD_25845_1,tender,tender,1,2024-12-04,2022_ICD_25845_1,AGCL/F AND A/2019/CR/II,ENGAGEMENT OF RBI APPROVED CREDIT RATING AGENCIES,Services,Open Tender,Works,Consultancy,,No,No,,03-Jun-2022 04:00 PM,90,No,Online,,,1,20-Jun-2022 02:30 PM,assessment,Price Bid Opening Date,,"675,000",,Industries and Commerce Department,2022-2023
ocds-f5kvwu-2022_ICD_27851_1,tender,tender,1,2024-12-04,2022_ICD_27851_1,AGCL/GMB/HJ/PCV/2022/01,BID DOCUMENT FOR PROCUREMENT OF PRESSURE CONTROL VALVE FOR HAZARIGAON-JANTA PATHAR PROJECT,Goods,Open Tender,Buy,Supply of Materials,,No,No,,21-Nov-2022 03:00 PM,120,No,Online,,,1,07-Jan-2023 03:00 PM,assessment,Price Bid Opening Date,,"5,309,807.66",,Industries and Commerce Department,2022-2023
ocds-f5kvwu-2022_IWT_27637_11,tender,tender,1,2024-12-04,2022_IWT_27637_11,SWT / Misc-39 / Pt-XVI / 2022-24 / 5774-94,"LEASING OUT OF LALACHERRA FERRY SERVICES , SILCHAR",Services,Open Tender,Item Wise,Miscellaneous Services,,No,No,"2,65,060",07-Nov-2022 06:00 PM,90,No,Online,,,1,28-Nov-2022 03:00 PM,assessment,Price Bid Opening Date,,"317,111.75",,Inland Water Transport,2022-2023
ocds-f5kvwu-2022_IWT_27637_8,tender,tender,1,2024-12-04,2022_IWT_27637_8,SWT / Misc-39 / Pt-XVI / 2022-24 / 5774-94,"LEASING OUT OF LATHIMARA FERRY SERVICES , SILCHAR",Services,Open Tender,Item Wise,Miscellaneous Services,,No,No,"2,52,788",07-Nov-2022 06:00 PM,90,No,Online,,,1,28-Nov-2022 03:00 PM,assessment,Price Bid Opening Date,,"394,565",,Inland Water Transport,2022-2023
ocds-f5kvwu-2022_IWT_27639_15,tender,tender,1,2024-12-04,2022_IWT_27639_15,FC/222/Pt-XVII/2022-24/0866-82,LEASING OF SUNARI-PAGLABABA THAN DUDHNATH FERRY SERVICES,Services,Open Tender,Item Wise,Miscellaneous Services,,No,No,"4,53,000",07-Nov-2022 03:00 PM,90,No,Online,,,1,28-Nov-2022 03:00 PM,assessment,Price Bid Opening Date,,"1,000,100",,Inland Water Transport,2022-2023
ocds-f5kvwu-2022_IWT_27640_1,tender,tender,1,2024-12-04,2022_IWT_27640_1,FC/222/Pt-XvIl/2022-24/ 10 849- 65,"LEASING OUT OF DAUKUCHI BHAKRADIA RANGESWARI PIJUPARA FERRY SERVICE, GUWAHATI",Services,Open Tender,Item Wise,Miscellaneous Services,,No,No,"5,05,625",07-Nov-2022 06:00 PM,90,No,Online,,,1,28-Nov-2022 03:00 PM,assessment,Price Bid Opening Date,,"5,000,500",,Inland Water Transport,2022-2023
ocds-f5kvwu-2022_KAAC_27085_1,tender,tender,1,2024-12-04,2022_KAAC_27085_1,ACEH/CS/NESIDS/01/2022-23/3,Construction of RCC Bridge no 3/1 on the Road NH 39 Silonijan state Dispencery to Dhansiri par ghat via Panikabasti iincluding approach) under NESIDS for the year 2021-22,Works,Open Tender,Item Rate,Civil Works - Bridges,,No,No,"17,58,88,600",26-Sep-2022 10:00 AM,180,No,Not Applicable,,,1,14-Oct-2022 02:00 PM,assessment,Price Bid Opening Date,,"217,500,000",,Karbi Anglong Autonomous Council,2022-2023
ocds-f5kvwu-2022_NHM_24528_1,tender,tender,1,2024-12-04,2022_NHM_24528_1,NHM-32050/46/2021-Cons-NHM/87,"Reparning and renovation of 592 nos. of SC to upgrade them as HNWC and various place of Assam, Gr23, 6 nos. SC in Golaghat district",Works,Open Tender,Item Wise,Civil Works - Building,,No,No,"37,74,463",04-Mar-2022 12:00 PM,180,No,Online,,,1,17-Mar-2022 03:30 PM,assessment,Price Bid Opening Date,,"3,623,484",,National Health Mission,2021-2022
ocds-f5kvwu-2022_NHM_24528_2,tender,tender,1,2024-12-04,2022_NHM_24528_2,NHM-32050/46/2021-Cons-NHM/87,"Reparning and renovation of 592 nos of SC to upgrade them as HNWC at various place of Assam Gr24, 5 nos SC in Golaghat district",Works,Open Tender,Item Wise,Civil Works - Building,,No,No,"31,45,843",04-Mar-2022 09:00 AM,180,No,Online,,,1,17-Mar-2022 03:30 PM,assessment,Price Bid Opening Date,,"2,784,000",,National Health Mission,2021-2022
ocds-f5kvwu-2022_NHM_27361_1,tender,tender,1,2024-12-04,2022_NHM_27361_1,2022-Procurement-NHM-55-P,BEMMP for Medical Colleges of Assam,Services,Open Tender,Buy,Miscellaneous Services,,No,No,"30,00,00,000",14-Oct-2022 06:45 PM,180,No,Online,,,1,09-Dec-2022 05:00 PM,assessment,Price Bid Opening Date,,"156,963,000",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_27407_1,tender,tender,1,2024-12-04,2022_NHM_27407_1,2022-Procurement-NHM-83-P,BEMMP in PH to PHC,Services,Open Tender,Buy,Miscellaneous Services,,No,No,"25,00,00,000",18-Oct-2022 02:15 PM,180,No,Online,,,1,09-Dec-2022 11:00 AM,assessment,Price Bid Opening Date,,"80,739,900",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28018_175,tender,tender,1,2024-12-04,2022_NHM_28018_175,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 144 5 nos scheme in Karbi Anglong district,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"57,99,785",09-Dec-2022 05:00 PM,180,No,Online,,,1,07-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,741,787",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28018_21,tender,tender,1,2024-12-04,2022_NHM_28018_21,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 21 6 nos scheme in Barpeta district,Works,Open Tender,Turn-key,Civil Works - Bridges,,No,No,"69,59,742",05-Dec-2022 09:00 AM,180,No,Online,,,1,07-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"6,952,000",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28018_80,tender,tender,1,2024-12-04,2022_NHM_28018_80,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 80 4 nos scheme in Dibrugarh district,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"46,39,828",07-Dec-2022 09:00 AM,180,No,Online,,,1,30-Dec-2022 03:30 PM,assessment,Price Bid Opening Date,,"4,638,900.03",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28056_12,tender,tender,1,2024-12-04,2022_NHM_28056_12,NHM-32034/33/2022-CON-NHM/363,Construction of Buildingless Sub Health Centre in Nikamul SC in Sonitpur District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",07-Dec-2022 12:00 PM,180,No,Online,,,1,28-Dec-2022 03:30 PM,assessment,Price Bid Opening Date,,"4,521,000",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28056_40,tender,tender,1,2024-12-04,2022_NHM_28056_40,NHM-32034/33/2022-CON-NHM/363,Construction of Buildingless Sub Health Centre in Kutayoni SC in Nagaon District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",07-Dec-2022 02:00 PM,180,No,Online,,,1,28-Dec-2022 03:30 PM,assessment,Price Bid Opening Date,,"4,920,000",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28056_55,tender,tender,1,2024-12-04,2022_NHM_28056_55,NHM-32034/33/2022-CON-NHM/363,Construction of Buildingless Sub Health Centre in GUDHABIL SC in Sivasagar District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",07-Dec-2022 06:00 PM,180,No,Online,,,1,05-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,203,000",,National Health Mission,2022-2023
